install|test_install|tests/00_setup/test_01_setup.py::test_install|PASSED|9.8e-05|
GEN|test_GEN_001_get_version|tests/00_setup/test_02_config.py::test_GEN_001_get_version|PASSED|9.8e-05|
GEN|test_GEN_002_log_info|tests/00_setup/test_03_logging.py::test_GEN_002_log_info|PASSED|0.00022|
GEN|test_GEN_003_log_warn|tests/00_setup/test_03_logging.py::test_GEN_003_log_warn|PASSED|0.00023|
GEN|test_GEN_004_log_critical|tests/00_setup/test_03_logging.py::test_GEN_004_log_critical|PASSED|0.000186|
SQL|test_SQL_001_db_column_type|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_001_db_column_type|PASSED|0.000164|
SQL|test_SQL_002_message_has_2_fks|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_002_message_has_2_fks|PASSED|0.004931|
SQL|test_SQL_003_id_not_nullable|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_003_id_not_nullable|PASSED|0.000142|
SQL|test_SQL_004_id_is_primary_key|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_004_id_is_primary_key|PASSED|0.000176|
SQL|test_SQL_005_db_unique|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_005_db_unique|PASSED|0.000222|
SQL|test_SQL_006_db_check_constraint|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_006_db_check_constraint|X-FAILED PASSED|0.000527|xfail
base|test_base_model_user_structure_table_exists|tests/01.2_db_orm/test_base.py::test_base_model_user_structure_table_exists|PASSED|7e-05|
base|test_base_model_topic_structure_table_exists|tests/01.2_db_orm/test_base.py::test_base_model_topic_structure_table_exists|PASSED|8.1e-05|
model|test_model_structure_column_data_types[User-name-CharField]|tests/01.2_db_orm/test_base.py::test_model_structure_column_data_types[User-name-CharField]|PASSED|9.7e-05|parametrize
model|test_model_structure_column_data_types[User-email-EmailField]|tests/01.2_db_orm/test_base.py::test_model_structure_column_data_types[User-email-EmailField]|PASSED|0.000167|parametrize
model|test_model_structure_column_data_types[User-bio-TextField]|tests/01.2_db_orm/test_base.py::test_model_structure_column_data_types[User-bio-TextField]|PASSED|0.000109|parametrize
model|test_model_structure_column_data_types[User-avatar-ImageField]|tests/01.2_db_orm/test_base.py::test_model_structure_column_data_types[User-avatar-ImageField]|PASSED|0.000166|parametrize
model|test_model_structure_field_count[Topic-2]|tests/01.2_db_orm/test_base.py::test_model_structure_field_count[Topic-2]|PASSED|0.0001|parametrize
model|test_model_structure_nullable_constraints[User-id-False]|tests/01.2_db_orm/test_base.py::test_model_structure_nullable_constraints[User-id-False]|PASSED|8.2e-05|parametrize
model|test_model_structure_nullable_constraints[User-name-True]|tests/01.2_db_orm/test_base.py::test_model_structure_nullable_constraints[User-name-True]|PASSED|7.2e-05|parametrize
model|test_model_structure_nullable_constraints[User-email-True]|tests/01.2_db_orm/test_base.py::test_model_structure_nullable_constraints[User-email-True]|PASSED|7.1e-05|parametrize
model|test_model_structure_nullable_constraints[User-bio-True]|tests/01.2_db_orm/test_base.py::test_model_structure_nullable_constraints[User-bio-True]|PASSED|8.6e-05|parametrize
model|test_model_structure_nullable_constraints[User-avatar-True]|tests/01.2_db_orm/test_base.py::test_model_structure_nullable_constraints[User-avatar-True]|PASSED|7.7e-05|parametrize
model|test_model_structure_default_values[User-avatar-avatar.svg]|tests/01.2_db_orm/test_base.py::test_model_structure_default_values[User-avatar-avatar.svg]|PASSED|0.000127|parametrize
model|test_model_structure_column_lengths[User-name-200]|tests/01.2_db_orm/test_base.py::test_model_structure_column_lengths[User-name-200]|PASSED|8.4e-05|parametrize
model|test_model_structure_column_lengths[Topic-name-200]|tests/01.2_db_orm/test_base.py::test_model_structure_column_lengths[Topic-name-200]|PASSED|7.9e-05|parametrize
model|test_model_structure_unique_fields[Topic-id-True]|tests/01.2_db_orm/test_base.py::test_model_structure_unique_fields[Topic-id-True]|PASSED|7.5e-05|parametrize
model|test_model_structure_unique_fields[User-id-True]|tests/01.2_db_orm/test_base.py::test_model_structure_unique_fields[User-id-True]|PASSED|8.1e-05|parametrize
model|test_model_structure_table_exists|tests/01.2_db_orm/test_category.py::test_model_structure_table_exists|PASSED|0.0001|
model|test_model_structure_column_data_types[Category-id-AutoField]|tests/01.2_db_orm/test_category.py::test_model_structure_column_data_types[Category-id-AutoField]|PASSED|9.5e-05|parametrize
model|test_model_structure_column_data_types[Category-name-CharField]|tests/01.2_db_orm/test_category.py::test_model_structure_column_data_types[Category-name-CharField]|PASSED|7.5e-05|parametrize
