install|test_install|tests/00_setup/test_01_setup.py::test_install|PASSED|0.000107|
900|test_900_get_version|tests/00_setup/test_02_config.py::test_900_get_version|PASSED|0.000106|
0008|test_0008_a1|tests/00_setup/test_03_logging.py::test_0008_a1|PASSED|0.000189|
0009|test_0009_a2|tests/00_setup/test_03_logging.py::test_0009_a2|PASSED|0.000197|
0001|test_0001_a3|tests/00_setup/test_03_logging.py::test_0001_a3|PASSED|0.00028|
SQL|test_SQL_001_db_column_type|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_001_db_column_type|PASSED|0.000155|
SQL|test_SQL_002_message_has_2_fks|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_002_message_has_2_fks|PASSED|0.006283|
SQL|test_SQL_003_id_not_nullable|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_003_id_not_nullable|PASSED|0.000138|
SQL|test_SQL_004_id_is_primary_key|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_004_id_is_primary_key|PASSED|0.00013|
SQL|test_SQL_005_db_unique|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_005_db_unique|PASSED|0.00015|
SQL|test_SQL_006_db_check_constraint|tests/01.1_db_sql/test_db_schema_sqlmodel.py::test_SQL_006_db_check_constraint|X-FAILED PASSED|0.000314|xfail
base|test_base_model_user_structure_table_exists|tests/01.2_db_orm/test_base.py::test_base_model_user_structure_table_exists|PASSED|7.3e-05|
base|test_base_model_topic_structure_table_exists|tests/01.2_db_orm/test_base.py::test_base_model_topic_structure_table_exists|PASSED|7e-05|
model|test_model_structure_column_data_types[User-name-CharField]|tests/01.2_db_orm/test_base.py::test_model_structure_column_data_types[User-name-CharField]|PASSED|0.0001|parametrize
model|test_model_structure_column_data_types[User-email-EmailField]|tests/01.2_db_orm/test_base.py::test_model_structure_column_data_types[User-email-EmailField]|PASSED|8.3e-05|parametrize
model|test_model_structure_column_data_types[User-bio-TextField]|tests/01.2_db_orm/test_base.py::test_model_structure_column_data_types[User-bio-TextField]|PASSED|7.5e-05|parametrize
model|test_model_structure_column_data_types[User-avatar-ImageField]|tests/01.2_db_orm/test_base.py::test_model_structure_column_data_types[User-avatar-ImageField]|PASSED|8.4e-05|parametrize
model|test_model_structure_field_count[Topic-2]|tests/01.2_db_orm/test_base.py::test_model_structure_field_count[Topic-2]|PASSED|0.000111|parametrize
